pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,15,1,61,1,,,,,153.4945008996874,,153.47822669986635,153.4945008996874,154.4867994999513,154.4867994999513,154.4867994999513,154.4867994999513,154.5021754000336,155.479262100067,155.479262100067,155.86395769985393,v,1,0.3666656003333628,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,15,2,62,2,,,,,155.88571349997073,,155.8677918999456,155.88571349997073,156.88363349996507,156.88363349996507,156.88363349996507,156.88363349996507,156.9032435999252,157.88188580004498,157.88188580004498,158.29995149979368,c,1,0.39554599998518825,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,15,3,63,3,,,,,158.32105599995703,,158.30315619986504,158.32105599995703,159.31427849968895,159.31427849968895,159.31427849968895,159.31427849968895,159.33593200007454,160.32669689971954,160.32669689971954,160.72832919983193,z,1,0.37924399971961975,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,16,0,64,0,,,,,160.74990929989144,,160.73152479995042,160.74990929989144,161.74932840000838,161.74932840000838,161.74932840000838,161.74932840000838,161.76504489965737,162.75260639982298,162.75260639982298,163.35364719992504,x,1,0.5876343003474176,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,16,1,65,1,,,,,163.3739636996761,,163.35869819996879,163.3739636996761,164.37743599992245,164.37743599992245,164.37743599992245,164.37743599992245,164.3972187996842,165.37109809974208,165.37109809974208,165.81194799998775,v,1,0.4289378998801112,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,16,2,66,2,,,,,165.83324839966372,,165.8148081996478,165.83324839966372,166.83586139976978,166.83586139976978,166.83586139976978,166.83586139976978,166.85428479965776,167.82049610000104,167.82049610000104,168.45304919965565,c,1,0.6144755999557674,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,16,3,67,3,,,,,168.47266079997644,,168.45747409993783,168.47266079997644,169.47567019984126,169.47567019984126,169.47567019984126,169.47567019984126,169.49460410000756,170.47175049968064,170.47175049968064,170.8552971999161,z,1,0.3701682002283633,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,17,0,68,0,,,,,170.8735906998627,,170.8581203999929,170.8735906998627,171.86487639974803,171.86487639974803,171.86487639974803,171.86487639974803,171.88393699983135,172.87463179975748,172.87463179975748,173.53732239967212,x,1,0.6532824002206326,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,17,1,69,1,,,,,173.55743299983442,,173.54117750003934,173.55743299983442,174.5525805996731,174.5525805996731,174.5525805996731,174.5525805996731,174.56979019986466,175.54595789965242,175.54595789965242,175.8568778000772,v,1,0.2917825998738408,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,17,2,70,2,,,,,175.87815249990672,,175.86025469982997,175.87815249990672,176.8789110998623,176.8789110998623,176.8789110998623,176.8789110998623,176.9054137999192,177.87383239995688,177.87383239995688,178.4082466000691,c,1,0.5184980002231896,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,17,3,71,3,,,,,178.42977189971134,,178.4114259998314,178.42977189971134,179.42680179979652,179.42680179979652,179.42680179979652,179.42680179979652,179.44868109980598,180.43974029971287,180.43974029971287,180.88730919966474,z,1,0.4162420001812279,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,18,0,72,0,,,,,180.90962189994752,,180.8917521997355,180.90962189994752,181.90607879962772,181.90607879962772,181.90607879962772,181.90607879962772,181.9289637999609,182.90271169971675,182.90271169971675,183.94095849990845,x,1,1.0289086000993848,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,18,1,73,1,,,,,183.95959529979154,,183.94288440002128,183.95959529979154,184.96083340002224,184.96083340002224,184.96083340002224,184.96083340002224,184.97606180002913,185.96226449962705,185.96226449962705,186.33656159974635,v,1,0.3601077999919653,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,18,2,74,2,,,,,186.35656249988824,,186.33910979982466,186.35656249988824,187.34658859996125,187.34658859996125,187.34658859996125,187.34658859996125,187.36524620000273,188.34395679971203,188.34395679971203,188.70381069974974,c,1,0.3502256004139781,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,18,3,75,3,,,,,188.72525659995154,,188.70653249975294,188.72525659995154,189.7135993996635,189.7135993996635,189.7135993996635,189.7135993996635,189.73117149993777,190.74419949995354,190.74419949995354,191.20786249963567,z,1,0.4566902997903526,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,19,0,76,0,,,,,191.2304209000431,,191.21139609999955,191.2304209000431,192.2265046997927,192.2265046997927,192.2265046997927,192.2265046997927,192.24241429986432,193.23561359988526,193.23561359988526,193.74234559992328,x,1,0.5040465001948178,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,19,1,77,1,,,,,193.76611900003627,,193.74564339965582,193.76611900003627,194.77283059991896,194.77283059991896,194.77283059991896,194.77283059991896,194.79098189994693,195.7620453997515,195.7620453997515,196.3072766000405,v,1,0.5270271999761462,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,19,2,78,2,,,,,196.33419020008296,,196.3096603997983,196.33419020008296,197.32748649967834,197.32748649967834,197.32748649967834,197.32748649967834,197.3452375996858,198.31234299996868,198.31234299996868,198.86659089988098,c,1,0.5351359001360834,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,19,3,79,3,,,,,198.886268499773,,198.8689565998502,198.886268499773,199.87198799988255,199.87198799988255,199.87198799988255,199.87198799988255,199.88658829964697,200.89105689991266,200.89105689991266,201.22789849992841,z,1,0.32505329977720976,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,20,0,80,0,,,,,201.24822269985452,,201.23278599977493,201.24822269985452,202.2395392996259,202.2395392996259,202.2395392996259,202.2395392996259,202.26595389982685,203.24623609986156,203.24623609986156,203.9581830999814,x,1,0.6982434997335076,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,20,1,81,1,,,,,203.98217189963907,,203.96079709986225,203.98217189963907,204.982315399684,204.982315399684,204.982315399684,204.982315399684,205.00309009989724,205.96820960007608,205.96820960007608,206.37815469969064,v,1,0.4066488998942077,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,20,2,82,2,,,,,206.4002008996904,,206.38344619981945,206.4002008996904,207.38994230004027,207.38994230004027,207.38994230004027,207.38994230004027,207.4100782996975,208.40028549963608,208.40028549963608,208.82898949971423,c,1,0.4151383996941149,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,20,3,83,3,,,,,208.84978409996256,,208.830478399992,208.84978409996256,209.84451279975474,209.84451279975474,209.84451279975474,209.84451279975474,209.86172960000113,210.84949880000204,210.84949880000204,211.200877700001,z,1,0.3325765999034047,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,21,0,84,0,,,,,211.21917179971933,,211.20271239988506,211.21917179971933,212.20925709977746,212.20925709977746,212.20925709977746,212.20925709977746,212.2232379000634,213.2291330997832,213.2291330997832,213.62067779991776,x,1,0.38709230022504926,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,21,1,85,1,,,,,213.64305269997567,,213.62426789989695,213.64305269997567,214.64612609986216,214.64612609986216,214.64612609986216,214.64612609986216,214.66126209963113,215.62714649969712,215.62714649969712,216.04138679988682,v,1,0.39404179994016886,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,21,2,86,2,,,,,216.0639169998467,,216.04702130006626,216.0639169998467,217.05481630004942,217.05481630004942,217.05481630004942,217.05481630004942,217.07270039990544,218.05582419969141,218.05582419969141,218.60160150006413,c,1,0.5430569001473486,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,21,3,87,3,,,,,218.61898220004514,,218.60305799962953,218.61898220004514,219.61593770002946,219.61593770002946,219.61593770002946,219.61593770002946,219.63590719969943,220.61861519981176,220.61861519981176,220.9376892996952,z,1,0.31196790002286434,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,22,0,88,0,,,,,220.9614364998415,,220.94001109991223,220.9614364998415,221.95286809979007,221.95286809979007,221.95286809979007,221.95286809979007,221.96849599992856,222.95911039970815,222.95911039970815,223.56374579994008,x,1,0.5888543003238738,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,22,1,89,1,,,,,223.5881197997369,,223.5681483997032,223.5881197997369,224.59249629965052,224.59249629965052,224.59249629965052,224.59249629965052,224.61856119986624,225.58582979999483,225.58582979999483,225.9482962996699,v,1,0.3579978998750448,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,22,2,90,2,,,,,225.9683015998453,,225.95109849981964,225.9683015998453,226.96946239983663,226.96946239983663,226.96946239983663,226.96946239983663,226.99155559996143,227.97796309972182,227.97796309972182,228.37827109964564,c,1,0.395639699883759,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,22,3,91,3,,,,,228.40198809979483,,228.382303299848,228.40198809979483,229.40920870006084,229.40920870006084,229.40920870006084,229.40920870006084,229.43231019983068,230.41486359992996,230.41486359992996,230.78902969975024,z,1,0.36495810002088547,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,23,0,92,0,,,,,230.8079618997872,,230.79255159990862,230.8079618997872,231.8071780996397,231.8071780996397,231.8071780996397,231.8071780996397,231.82309769978747,232.80243379995227,232.80243379995227,233.20748939970508,x,1,0.3936126003973186,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,23,1,93,1,,,,,233.22829909995198,,233.21047809999436,233.22829909995198,234.21469039982185,234.21469039982185,234.21469039982185,234.21469039982185,234.24154529999942,235.23190969973803,235.23190969973803,235.53557569999248,v,1,0.2917432999238372,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,23,2,94,2,,,,,235.5579594997689,,235.5399368996732,235.5579594997689,236.554595799651,236.554595799651,236.554595799651,236.554595799651,236.56890299962834,237.56300679966807,237.56300679966807,237.92749270005152,c,1,0.36192529974505305,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,23,3,95,3,,,,,237.94494289997965,,237.92891749972478,237.94494289997965,238.94552369974554,238.94552369974554,238.94552369974554,238.94552369974554,238.96006739977747,239.94953699968755,239.94953699968755,240.31653819978237,z,1,0.351674800273031,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,24,0,96,0,,,,,240.34104939969257,,240.32360420003533,240.34104939969257,241.3398412996903,241.3398412996903,241.3398412996903,241.3398412996903,241.36257479991764,242.34601539978758,242.34601539978758,242.74722469970584,x,1,0.38158859964460135,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,24,1,97,1,,,,,242.77297979965806,,242.74959409981966,242.77297979965806,243.77336979983374,243.77336979983374,243.77336979983374,243.77336979983374,243.7963944999501,244.77366920001805,244.77366920001805,245.14087609993294,v,1,0.35262339981272817,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,24,2,98,2,,,,,245.16474069980904,,245.14494739985093,245.16474069980904,246.1536928997375,246.1536928997375,246.1536928997375,246.1536928997375,246.1687566000037,247.16344329994172,247.16344329994172,247.71168479975313,c,1,0.5403229002840817,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,24,3,99,3,,,,,247.72939789993688,,247.71357009978965,247.72939789993688,248.71820329967886,248.71820329967886,248.71820329967886,248.71820329967886,248.73501889966428,249.71912889974192,249.71912889974192,250.09452969999984,z,1,0.3572207000106573,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,25,0,100,0,,,,,250.11566139990464,,250.09785379981622,250.11566139990464,251.12052009999752,251.12052009999752,251.12052009999752,251.12052009999752,251.13967349985614,252.10956669971347,252.10956669971347,252.5934208999388,x,1,0.4667298998683691,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,25,1,101,1,,,,,252.61383270006627,,252.5967195997946,252.61383270006627,253.67908879974857,253.67908879974857,253.67908879974857,253.67908879974857,253.67908879974857,254.62704089982435,254.62704089982435,255.08731599990278,v,1,0.45755149982869625,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,25,2,102,2,,,,,255.11108249984682,,255.09085069969296,255.11108249984682,256.10319779999554,256.10319779999554,256.10319779999554,256.10319779999554,256.1266127000563,257.1078061000444,257.1078061000444,257.43716820003465,c,1,0.32330780010670424,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,25,3,103,3,,,,,257.4606356997974,,257.4406955996528,257.4606356997974,258.45790540007874,258.45790540007874,258.45790540007874,258.45790540007874,258.4724625996314,259.45052669988945,259.45052669988945,259.8533907998353,z,1,0.375791700091213,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,26,0,104,0,,,,,259.87731829984114,,259.85731069976464,259.87731829984114,260.86652889987454,260.86652889987454,260.86652889987454,260.86652889987454,260.8817598000169,261.8718999000266,261.8718999000266,262.7504568998702,x,1,0.8570218998938799,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,26,1,105,1,,,,,262.77160969981924,,262.7535765999928,262.77160969981924,263.7710521998815,263.7710521998815,263.7710521998815,263.7710521998815,263.7923790998757,264.7587732998654,264.7587732998654,265.1776506998576,v,1,0.40768690034747124,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,26,2,106,2,,,,,265.19899499975145,,265.18334309989586,265.19899499975145,266.193682000041,266.193682000041,266.193682000041,266.193682000041,266.20917249983177,267.18718619970605,267.18718619970605,267.6071804999374,c,1,0.40275330003350973,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,26,3,107,3,,,,,267.62745440006256,,267.6091094999574,267.62745440006256,268.6153762000613,268.6153762000613,268.6153762000613,268.6153762000613,268.6287185996771,269.627007199917,269.627007199917,269.99896539980546,z,1,0.36359950015321374,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,27,0,108,0,,,,,270.0205727997236,,270.00164490006864,270.0205727997236,271.01862169988453,271.01862169988453,271.01862169988453,271.01862169988453,271.03744739992544,272.0143512999639,272.0143512999639,272.45312529988587,x,1,0.4351888997480273,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,27,1,109,1,,,,,272.4720939998515,,272.4551291996613,272.4720939998515,273.47248069988564,273.47248069988564,273.47248069988564,273.47248069988564,273.4992689997889,274.4728198996745,274.4728198996745,274.90884329983965,v,1,0.4335478995926678,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,27,2,110,2,,,,,274.93146599968895,,274.91512699984014,274.93146599968895,275.9405827000737,275.9405827000737,275.9405827000737,275.9405827000737,275.9405827000737,276.96119969990104,276.96119969990104,277.2656330000609,c,1,0.28819300001487136,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,27,3,111,3,,,,,277.2865706998855,,277.26885679969564,277.2865706998855,278.28638939978555,278.28638939978555,278.28638939978555,278.28638939978555,278.3012338997796,279.29670489998534,279.29670489998534,279.6492925998755,z,1,0.34731819992884994,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,28,0,112,0,,,,,279.6703180996701,,279.65182119980454,279.6703180996701,280.6727159000002,280.6727159000002,280.6727159000002,280.6727159000002,280.6901173996739,281.6570974998176,281.6570974998176,282.34295499976724,x,1,0.6500265002250671,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,28,1,113,1,,,,,282.367437500041,,282.3493566997349,282.367437500041,283.3686820999719,283.3686820999719,283.3686820999719,283.3686820999719,283.38810830004513,284.36939319968224,284.36939319968224,284.7229772997089,v,1,0.3376834001392126,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,28,2,114,2,,,,,284.7434865999967,,284.7275048000738,284.7434865999967,285.74318149965256,285.74318149965256,285.74318149965256,285.74318149965256,285.7644364996813,286.74893439980224,286.74893439980224,287.02346109971404,c,1,0.2501034000888467,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,28,3,115,3,,,,,287.04400709969923,,287.02849130006507,287.04400709969923,288.03589729964733,288.03589729964733,288.03589729964733,288.03589729964733,288.0513149998151,289.05310199968517,289.05310199968517,289.2616384997964,z,1,0.20453620003536344,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,29,0,116,0,,,,,289.2820747997612,,289.26423389976844,289.2820747997612,290.2955403998494,290.2955403998494,290.2955403998494,290.2955403998494,290.2955403998494,291.2666142997332,291.2666142997332,291.6289491998032,x,1,0.35198969999328256,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,29,1,117,1,,,,,291.6482669999823,,291.63118680007756,291.6482669999823,292.6473321998492,292.6473321998492,292.6473321998492,292.6473321998492,292.6676468998194,293.63532410003245,293.63532410003245,294.0352599998005,v,1,0.38345779990777373,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,29,2,118,2,,,,,294.0551173998974,,294.03815309982747,294.0551173998974,295.0652809999883,295.0652809999883,295.0652809999883,295.0652809999883,295.0652809999883,296.04770560003817,296.04770560003817,296.46366069978103,c,1,0.4037969997152686,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,29,3,119,3,,,,,296.4816282996908,,296.4655569996685,296.4816282996908,297.47973119979724,297.47973119979724,297.47973119979724,297.47973119979724,297.49932250007987,298.4913719999604,298.4913719999604,298.9384800000116,z,1,0.4230340998619795,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,30,0,120,0,,,,,298.9593540998176,,298.9433031999506,298.9593540998176,299.95068969996646,299.95068969996646,299.95068969996646,299.95068969996646,299.96651579998434,300.97028509993106,300.97028509993106,301.45198130002245,x,1,0.4575077001936734,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,30,1,121,1,,,,,301.47683280007914,,301.45868489984423,301.47683280007914,302.4755839998834,302.4755839998834,302.4755839998834,302.4755839998834,302.5032629999332,303.47777029965073,303.47777029965073,303.8326745000668,v,1,0.342005199752748,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,30,2,122,2,,,,,303.8528911997564,,303.8355556000024,303.8528911997564,304.85151159996167,304.85151159996167,304.85151159996167,304.85151159996167,304.8702978999354,305.8537639998831,305.8537639998831,306.7776474999264,c,1,0.9061042997054756,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,30,3,123,3,,,,,306.79851539991796,,306.780585099943,306.79851539991796,307.7935799998231,307.7935799998231,307.7935799998231,307.7935799998231,307.81283719977364,308.79940539970994,308.79940539970994,309.1558816996403,z,1,0.33445850014686584,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,31,0,124,0,,,,,309.17689209990203,,309.1587588000111,309.17689209990203,310.18323259986937,310.18323259986937,310.18323259986937,310.18323259986937,310.2019652999006,311.1802896000445,311.1802896000445,311.55873249983415,x,1,0.36600919999182224,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,31,1,125,1,,,,,311.5794204999693,,311.5615026000887,311.5794204999693,312.5760391000658,312.5760391000658,312.5760391000658,312.5760391000658,312.59864619979635,313.57054359978065,313.57054359978065,314.0624680998735,v,1,0.47389329969882965,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,31,2,126,2,,,,,314.08199199987575,,314.0653478996828,314.08199199987575,315.07282859971747,315.07282859971747,315.07282859971747,315.07282859971747,315.092973199673,316.0884523000568,316.0884523000568,316.5446329000406,c,1,0.433610400184989,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,31,3,127,3,,,,,316.56403509993106,,316.5474376999773,316.56403509993106,317.5689290999435,317.5689290999435,317.5689290999435,317.5689290999435,317.58588369982317,318.57829510001466,318.57829510001466,318.9121117000468,z,1,0.32022150000557303,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,32,0,128,0,,,,,318.93441189965233,,318.9156545996666,318.93441189965233,319.95385139994323,319.95385139994323,319.95385139994323,319.95385139994323,319.95385139994323,320.9292389997281,320.9292389997281,321.3067457000725,x,1,0.37397849978879094,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,32,1,129,1,,,,,321.3293008999899,,321.31038679974154,321.3293008999899,322.3358892998658,322.3358892998658,322.3358892998658,322.3358892998658,322.3571345000528,323.34021169971675,323.34021169971675,323.6034785998054,v,1,0.25086369970813394,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,32,2,130,2,,,,,323.6246388996951,,323.6074910997413,323.6246388996951,324.6275129998103,324.6275129998103,324.6275129998103,324.6275129998103,324.6454230998643,325.62145049963146,325.62145049963146,326.05280329985544,c,1,0.4112316998653114,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,32,3,131,3,,,,,326.0741433999501,,326.0559131000191,326.0741433999501,327.0671236999333,327.0671236999333,327.0671236999333,327.0671236999333,327.08872799994424,328.06277639977634,328.06277639977634,328.43561419984326,z,1,0.350458599627018,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,33,0,132,0,,,,,328.45705229975283,,328.43880590004846,328.45705229975283,329.4535070997663,329.4535070997663,329.4535070997663,329.4535070997663,329.473350699991,330.458708900027,330.458708900027,330.97061419999227,x,1,0.505065499804914,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,33,1,133,1,,,,,330.9959176997654,,330.97549889981747,330.9959176997654,331.9990592999384,331.9990592999384,331.9990592999384,331.9990592999384,332.0256673996337,332.985842499882,332.985842499882,333.3215306997299,v,1,0.33346759993582964,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,33,2,134,2,,,,,333.3428798997775,,333.32481569983065,333.3428798997775,334.3353756000288,334.3353756000288,334.3353756000288,334.3353756000288,334.3564390996471,335.34333839965984,335.34333839965984,335.7905389997177,c,1,0.4427159996703267,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,33,3,135,3,,,,,335.8125533000566,,335.79368209978566,335.8125533000566,336.8010232998058,336.8010232998058,336.8010232998058,336.8010232998058,336.82087939977646,337.81625809986144,337.81625809986144,338.13884909963235,z,1,0.3029978000558913,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,34,0,136,0,,,,,338.1591918999329,,338.1419513998553,338.1591918999329,339.1600311999209,339.1600311999209,339.1600311999209,339.1600311999209,339.1811747997999,340.16402899986133,340.16402899986133,340.58940869988874,x,1,0.4156997003592551,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,34,1,137,1,,,,,340.611418500077,,340.5925970999524,340.611418500077,341.612695899792,341.612695899792,341.612695899792,341.612695899792,341.6255406998098,342.6042804000899,342.6042804000899,342.93691259995103,v,1,0.33122400008141994,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
