reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,1,3,10,6,52.48810030007735,,52.458181499969214,52.48810030007735,53.47085739998147,53.47085739998147,53.487310300115496,55.38859480014071,t,1.9011647999286652,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,1,4,11,0,55.41901999991387,,55.39117780001834,55.41901999991387,56.40263139992021,56.40263139992021,56.41916240006685,59.18697959999554,l,2.780866399873048,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,1,5,12,1,59.21670010010712,,59.18921099998988,59.21670010010712,60.19960890011862,60.19960890011862,60.21583790006116,62.799863500054926,l,2.597228500060737,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,1,6,13,4,62.81889889994636,,62.800939300097525,62.81889889994636,63.8183951000683,63.8183951000683,63.835557700134814,66.66860590013675,t,2.831177399959415,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,2,0,14,5,66.69857560005039,,66.67090100003406,66.69857560005039,67.68275979999453,67.68275979999453,67.69894509995356,69.5836430999916,t,1.8897173998411745,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,2,1,15,2,69.61040539992973,,69.58554539992474,69.61040539992973,70.59945650002919,70.59945650002919,70.61580380005762,72.60096610011533,l,1.9908634999301285,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,2,2,16,0,72.64347529993393,,72.60426679998636,72.64347529993393,73.6120941999834,73.6120941999834,73.6455944001209,75.01551900012419,l,1.3887912000063807,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,2,3,17,6,75.03982620011084,,75.01723499991931,75.03982620011084,76.02915600012057,76.02915600012057,76.04547040001489,77.47985110012814,t,1.433926499914378,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,2,4,18,4,77.50053710001521,,77.48139899992384,77.50053710001521,78.49511200003326,78.49511200003326,78.51142090000212,85.81518850009888,t,7.305205800104886,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,2,5,19,3,85.84775790013373,,85.81799010001123,85.84775790013373,86.82837820006534,86.82837820006534,86.85920560010709,89.01065790001303,t,2.1662599998526275,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,2,6,20,1,89.03179790009744,,89.01209340011701,89.03179790009744,90.02543510007672,90.02543510007672,90.04209210001864,91.36032980005257,l,1.3264913000166416,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,3,0,21,2,91.38189460011199,,91.36181379994377,91.38189460011199,92.36553409998305,92.36553409998305,92.38273239997216,94.96078329999,l,2.5776609000749886,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,3,1,22,4,94.98758660000749,,94.96273640007712,94.98758660000749,95.97671389998868,95.97671389998868,95.99251809995621,97.6101587000303,t,1.625525299925357,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,3,2,23,1,97.6392292000819,,97.61207649996504,97.6392292000819,98.62557690008543,98.62557690008543,98.64218070008792,100.37630830006674,l,1.743523099925369,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,3,3,24,6,100.40318950009532,,100.37827969994396,100.40318950009532,101.39159490005113,101.39159490005113,101.40781190013513,103.04596909997053,t,1.6447374999988824,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,3,4,25,3,103.0786236000713,,103.04867859999649,103.0786236000713,104.0607743000146,104.0607743000146,104.10884370002896,107.74065600009635,t,3.6738816001452506,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,3,5,26,5,107.76568700000644,,107.74237990006804,107.76568700000644,108.75458210008219,108.75458210008219,108.77118479995988,111.17299390002154,t,2.4013280000071973,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,3,6,27,0,111.19670139998198,,111.17475520004518,111.19670139998198,112.18750560004264,112.18750560004264,112.20477479998954,113.37219800008461,l,1.1671243000309914,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,4,0,28,6,113.39658030006103,,113.37393020000309,113.39658030006103,114.38652010005899,114.38652010005899,114.40295000001788,115.83849130012095,t,1.4426584001630545,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,4,1,29,4,115.86323989997618,,115.84027220006101,115.86323989997618,116.85257470002398,116.85257470002398,116.86915879999287,119.81968580000103,t,2.9647676998283714,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,4,2,30,0,119.83880569995381,,119.82081930013373,119.83880569995381,120.83429979998618,120.83429979998618,120.85083250002936,121.96030379994772,l,1.1139271000865847,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,4,3,31,2,121.99606180004776,,121.96558089996688,121.99606180004776,122.96784840011969,122.96784840011969,123.00113420002162,124.0527953999117,l,1.0698148000519723,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,4,4,32,1,124.07517300010659,,124.05431589996442,124.07517300010659,125.06582379993051,125.06582379993051,125.08723430009559,126.13682830007747,l,1.0546520999632776,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,4,5,33,3,126.16304689995013,,126.1386979999952,126.16304689995013,127.15220490004867,127.15220490004867,127.16864940011874,128.51952630002052,l,1.3568061001133174,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,4,6,34,5,128.54638900002465,,128.52148380014114,128.54638900002465,129.53515239991248,129.53515239991248,129.55123899993487,131.18541490007192,t,1.6431859999429435,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,5,0,35,3,131.21231759991497,,131.18738260003738,131.21231759991497,132.20010120002553,132.20010120002553,132.21655280003324,133.38489799993113,t,1.1723600998520851,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,5,1,36,0,133.41290310001932,,133.38691270002164,133.41290310001932,134.40067539992742,134.40067539992742,134.41742610000074,135.4345450999681,l,1.0203557000495493,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,5,2,37,2,135.4615303000901,,135.4365094001405,135.4615303000901,136.44925489998423,136.44925489998423,136.465677900007,138.43328860006295,l,1.978752600029111,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,5,3,38,5,138.45775020006113,,138.4349984000437,138.45775020006113,139.44735020003282,139.44735020003282,139.46366979996674,140.58261239994317,t,1.1320017999969423,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,5,4,39,6,140.6064504000824,,140.58438599994406,140.6064504000824,141.59855840005912,141.59855840005912,141.6142202001065,143.04936620010994,t,1.4465314999688417,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,5,5,40,4,143.07447300013155,,143.05113009992056,143.07447300013155,144.0629318000283,144.0629318000283,144.0793375999201,148.38201389997266,t,4.313196500064805,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,5,6,41,1,148.42202519997954,,148.38453059992753,148.42202519997954,149.39779890002683,149.39779890002683,149.44309050007723,150.31625159992836,l,0.901628099847585,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,6,0,42,6,150.34660420008004,,150.3184968000278,150.34660420008004,151.32998430007137,151.32998430007137,151.34633859992027,152.41743919998407,t,1.0803459999151528,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,6,1,43,2,152.4497944000177,,152.4199364001397,152.4497944000177,153.42966479994357,153.42966479994357,153.4752309001051,155.58077170001343,l,2.1380215000826865,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,6,2,44,5,155.61323609994724,,155.58333009993657,155.61323609994724,156.5929370999802,156.5929370999802,156.62600839999504,157.6945172001142,t,1.097955800127238,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,6,3,45,4,157.71797799994238,,157.6960271000862,157.71797799994238,158.71096089994535,158.71096089994535,158.72723850002512,159.5948688001372,t,0.8739827000536025,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,6,4,46,1,159.61906910012476,,159.59660649998114,159.61906910012476,160.60128810000606,160.60128810000606,160.6473137999419,161.29285189998336,l,0.6789840999990702,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,6,5,47,0,161.3299511000514,,161.29602600005455,161.3299511000514,162.30826020007953,162.30826020007953,162.3410916000139,163.19264060002752,l,0.869110600091517,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,6,6,48,3,163.20937749999575,,163.1935626999475,163.20937749999575,164.20806400012225,164.20806400012225,164.22530729998834,165.39215400000103,t,1.1675368000287563,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,7,0,49,2,165.41380290011875,,165.39361719996668,165.41380290011875,166.4076262000017,166.4076262000017,166.4242380000651,170.42541250004433,l,4.013770800083876,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,7,1,50,5,170.45075029996224,,170.42705440009013,170.45075029996224,171.44003439997323,171.44003439997323,171.4580044001341,172.25821719993837,t,0.8008177999872714,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,7,2,51,1,172.28303549997509,,172.26021680003032,172.28303549997509,173.27515639993362,173.27515639993362,173.29080919991247,174.6579289000947,l,1.3749163001775742,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,7,3,52,4,174.68386450014077,,174.65962480008602,174.68386450014077,175.6734412999358,175.6734412999358,175.68902310007252,176.5573177000042,t,0.8766992001328617,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,7,4,53,3,176.58085960010067,,176.55907969991677,176.58085960010067,177.5719666001387,177.5719666001387,177.58830599999055,181.78938410012051,t,4.20077809994109,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,7,5,54,0,181.81306570000015,,181.79112270008773,181.81306570000015,182.80394449993037,182.80394449993037,182.82023920002393,183.62265820009634,l,0.8112201001495123,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,7,6,55,6,183.64756680000573,,183.6245870999992,183.64756680000573,184.63638669997454,184.63638669997454,184.65305009996518,185.68883850006387,t,1.0494180000387132,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,8,0,56,4,185.71451380010694,,185.69059489993379,185.71451380010694,186.70276289992034,186.70276289992034,186.71928289998323,188.90439409995452,t,2.1976594000589103,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,8,1,57,1,188.92995540006086,,188.90638880012557,188.92995540006086,189.91872439999133,189.91872439999133,189.93513459991664,190.93727330002002,l,1.0058006001636386,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,8,2,58,5,190.9616789999418,,190.93902139994316,190.9616789999418,191.95270909997635,191.95270909997635,191.96841580001637,193.56818070006557,t,1.5999755000229925,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,8,3,59,2,193.58506179996766,,193.5690423999913,193.58506179996766,194.58472250006162,194.58472250006162,194.60072609991767,199.68565570004284,l,5.09664860018529,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,8,4,60,0,199.71068149991333,,199.68740259995684,199.71068149991333,200.6994364000857,200.6994364000857,200.71579580008984,201.38359989994206,l,0.671239199815318,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,8,5,61,6,201.40228780009784,,201.38469340000302,201.40228780009784,202.40188100002706,202.40188100002706,202.41845980007201,203.15292289992794,t,0.7431544999126345,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,8,6,62,3,203.18346299999394,,203.15529190003872,203.18346299999394,204.16774740000255,204.16774740000255,204.18577040010132,208.9347588000819,t,4.752008000155911,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,9,0,63,5,208.96628749999218,,208.93706470006146,208.96628749999218,209.9495176000055,209.9495176000055,209.9661242000293,211.01573899993673,t,1.0625108000822365,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,9,1,64,0,211.03854570002295,,211.01719000004232,211.03854570002295,212.02945480006747,212.02945480006747,212.0460960001219,213.08302860008553,l,1.0439419001340866,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,9,2,65,1,213.10994380014017,,213.0849395999685,213.10994380014017,214.09841699991375,214.09841699991375,214.11500489991158,214.9324481000658,l,0.8241661000065506,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,9,3,66,3,214.9610532000661,,214.93454309995286,214.9610532000661,215.95848429994658,215.95848429994658,215.97953310003504,217.8133282000199,t,1.8510322000365704,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,9,4,67,4,217.8320593999233,,217.81443260004744,217.8320593999233,218.82856600009836,218.82856600009836,218.84499459993094,222.11307810014114,t,3.2673007999546826,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,9,5,68,2,222.13635970000178,,222.11466820002533,222.13635970000178,223.12756410008296,223.12756410008296,223.1438438000623,223.87958860001527,l,0.740108500001952,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,9,6,69,6,223.9023879999295,,223.88117039995268,223.9023879999295,224.89339380012825,224.89339380012825,224.90997530007735,225.66240500006825,t,0.7661500999238342,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,10,0,70,1,225.68695000000298,,225.66401299997233,225.68695000000298,226.67668049992062,226.67668049992062,226.69298420008272,227.44523519999348,l,0.7649666001088917,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,10,1,71,2,227.46941170003265,,227.4468197999522,227.46941170003265,228.45946909999475,228.45946909999475,228.47581590013579,229.76153090014122,l,1.2991831998806447,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,10,2,72,6,229.78607910010032,,229.76302949991077,229.78607910010032,230.77782219997607,230.77782219997607,230.79399139992893,231.4598397000227,t,0.672497000079602,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,10,3,73,3,231.47949609998614,,231.46095320000313,231.47949609998614,232.48014959995635,232.48014959995635,232.49866629997268,235.1440296000801,t,2.655904599931091,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,10,4,74,0,235.18070239992812,,235.1466976001393,235.18070239992812,236.15771139995195,236.15771139995195,236.19059709995054,236.80999669991434,l,0.642068900167942,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,10,5,75,5,236.8361814999953,,236.8117263999302,236.8361814999953,237.82370609999634,237.82370609999634,237.84037630003877,238.77608800004236,t,0.9366437999997288,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,10,6,76,4,238.7999668000266,,238.7778276000172,238.7999668000266,239.79109379998408,239.79109379998408,239.80656710010953,243.52502389997244,t,3.7312892999034375,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,11,0,77,4,243.54038710007444,,243.52684059995227,243.54038710007444,244.5387580001261,244.5387580001261,244.55538100004196,245.3076124000363,t,0.7543862001039088,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,11,1,78,1,245.33181450003758,,245.30931930011138,245.33181450003758,246.3217309000902,246.3217309000902,246.338439400075,247.07386339991353,l,0.7347603000234812,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,11,2,79,0,247.0974201001227,,247.07561980001628,247.0974201001227,248.0880813000258,248.0880813000258,248.1047958000563,248.83971480000764,l,0.7338866998907179,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,11,3,80,2,248.86406870000064,,248.8414551001042,248.86406870000064,249.85479820007458,249.85479820007458,249.87099700002,250.6067083000671,l,0.7445894000120461,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,11,4,81,6,250.6321960000787,,250.60848920000717,250.6321960000787,251.6211290000938,251.6211290000938,251.63800680008717,252.28836080012843,t,0.6606407999061048,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,11,5,82,5,252.30794960004278,,252.2895215000026,252.30794960004278,253.30635430011898,253.30635430011898,253.32224339991808,253.98778730002232,t,0.6781624001450837,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,11,6,83,3,254.0047055000905,,253.98902629991062,254.0047055000905,255.00231910008006,255.00231910008006,255.0191786000505,256.2210631999187,t,1.21639239997603,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,12,0,84,3,256.23626830009744,,256.22244759998284,256.23626830009744,257.2360664999578,257.2360664999578,257.2360664999578,257.90397819993086,t,0.6571518999990076,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,12,1,85,2,257.92129920003936,,257.90483199991286,257.92129920003936,258.91860660002567,258.91860660002567,258.93535579997115,259.6529252999462,l,0.7282524998299778,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,12,2,86,6,259.6708641999867,,259.6539777999278,259.6708641999867,260.66786650009453,260.66786650009453,260.68500830000266,261.36867729993537,t,0.6939355998765677,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,12,3,87,5,261.38537109992467,,261.3696330001112,261.38537109992467,262.3845607000403,262.3845607000403,262.3845607000403,264.4706592001021,t,2.075013800058514,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
49,60,89,12,4,88,4,264.49751479993574,,264.47260130010545,264.49751479993574,265.4852978999261,265.4852978999261,265.50221009994857,267.5680456000846,t,2.0782345000188798,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,12,5,89,1,267.5870636999607,,267.56917480006814,267.5870636999607,268.57182490010746,268.57182490010746,268.59070930001326,269.26300980011,l,0.6782658000010997,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
11,30,7,12,6,90,0,269.28665519994684,,269.2644845000468,269.28665519994684,270.2802585000172,270.2802585000172,270.29938989994116,271.0189245000947,l,0.7332121001090854,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
78,80,162,13,0,91,6,271.0432704000268,,271.02072590007447,271.0432704000268,272.04341779998504,272.04341779998504,272.066699200077,272.71974029997364,t,0.6670534000732005,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
15,35,13,13,1,92,1,272.74696630006656,,272.721740399953,272.74696630006656,273.7377935999539,273.7377935999539,273.7641853999812,274.50083869998343,l,0.7496161998715252,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
40,55,62,13,2,93,3,274.5271868999116,,274.5026193000376,274.5271868999116,275.51509090000764,275.51509090000764,275.5315586000215,276.3007235999685,t,0.7834251001477242,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
67,75,119,13,3,94,5,276.3253981000744,,276.3024776999373,276.3253981000744,277.31396530009806,277.31396530009806,277.3306472999975,278.198973499937,t,0.8823679001070559,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
27,50,21,13,4,95,2,278.217993499944,,278.2001134001184,278.217993499944,279.21488530002534,279.21488530002534,279.23144640005194,279.7494485999923,l,0.529426199849695,None,506739,001,2024-11-20_22h28.28.180,delay discounting exp,2024.1.5,None,2024-11-20 22h28.42.341277 +0530,
