reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,2,5,19,2,32.17472429992631,,32.141890099970624,32.17472429992631,33.14800709998235,33.14800709998235,33.17846610001288,34.98077939986251,t,1.8173249999526888,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,2,6,20,0,35.0102210000623,,34.98255109996535,35.0102210000623,35.994755799882114,35.994755799882114,36.01151910005137,36.747316600056365,l,0.7472433999646455,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,3,0,21,1,36.772453600075096,,36.749061699956656,36.772453600075096,37.76133930007927,37.76133930007927,37.77761809993535,38.71331760007888,l,0.9450787000823766,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,3,1,22,6,38.738858999917284,,38.71516599995084,38.738858999917284,39.729814999969676,39.729814999969676,39.74619510001503,40.31413359986618,t,0.5723248000722378,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,3,2,23,4,40.34504949999973,,40.316447200020775,40.34504949999973,41.33057720004581,41.33057720004581,41.35826379992068,42.01452059997246,t,0.672050500055775,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,3,3,24,3,42.049149699974805,,42.01682489993982,42.049149699974805,43.029076899867505,43.029076899867505,43.07458469993435,43.76140540000051,t,0.7233553000260144,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,3,4,25,2,43.78446009987965,,43.76298490003683,43.78446009987965,44.76874529989436,44.76874529989436,44.78745749988593,45.212086899904534,t,0.4409103998914361,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,3,5,26,5,45.23818330001086,,45.21396530000493,45.23818330001086,46.2261695000343,46.2261695000343,46.24244330008514,46.744833699893206,t,0.508457199903205,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,3,6,27,0,46.772928999969736,,46.74661759985611,46.772928999969736,47.76107960008085,47.76107960008085,47.778645999962464,48.62694359989837,l,0.8571512999478728,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,4,0,28,3,48.64794910000637,,48.62830240000039,48.64794910000637,49.640952500049025,49.640952500049025,49.65762489987537,50.69248149986379,t,1.0363870000001043,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,4,1,29,5,50.71184629993513,,50.69366430002265,50.71184629993513,51.70830120006576,51.70830120006576,51.72454089997336,52.3933138998691,t,0.6775609001051635,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,4,2,30,1,52.41883079987019,,52.39502569986507,52.41883079987019,53.40720369992778,53.40720369992778,53.42383489990607,54.02601430006325,l,0.609310399973765,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,4,3,31,0,54.05059539992362,,54.027695999946445,54.05059539992362,55.04095910000615,55.04095910000615,55.05705880001187,55.776143399998546,l,0.7308647001627833,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,4,4,32,4,55.80152909993194,,55.77824470004998,55.80152909993194,56.800144099863246,56.800144099863246,56.8185749000404,58.24215699988417,t,1.4393027001060545,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,4,5,33,2,58.266772100003436,,58.24384650005959,58.266772100003436,59.25586499995552,59.25586499995552,59.27245180006139,60.242882899940014,l,0.9792418999131769,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,4,6,34,6,60.273964300053194,,60.24514189991169,60.273964300053194,61.263963300036266,61.263963300036266,61.283296099863946,62.90826709987596,t,1.6288481999654323,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,5,0,35,1,62.93559650005773,,62.910313199972734,62.93559650005773,63.928527399897575,63.928527399897575,63.94656790001318,64.57041099993512,l,0.6362614000681788,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,5,1,36,0,64.60689699999057,,64.57494960003532,64.60689699999057,65.59010819997638,65.59010819997638,65.6061523000244,66.79054880002514,l,1.1846672999672592,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,5,2,37,4,66.81802519992925,,66.7924897999037,66.81802519992925,67.8057562999893,67.8057562999893,67.82213500002399,68.44064819999039,t,0.6278433999978006,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,5,3,38,6,68.46905019995756,,68.44269350008108,68.46905019995756,69.45383689994924,69.45383689994924,69.4701183999423,70.07253269990906,t,0.6023250999860466,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,5,4,39,2,70.0960607000161,,70.07418809994124,70.0960607000161,71.09351220005192,71.09351220005192,71.11186559987254,71.81955859996378,t,0.7197022999171168,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,5,5,40,3,71.85929619986564,,71.82298629987054,71.85929619986564,72.83523119986057,72.83523119986057,72.8793514999561,73.8886764999479,t,1.0364733999595046,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,5,6,41,5,73.91697899997234,,73.89066580007784,73.91697899997234,74.91051719989628,74.91051719989628,74.93022500001825,75.27073680004105,t,0.3568576001562178,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,6,0,42,3,75.29156049992889,,75.27214840007946,75.29156049992889,76.28428489994258,76.28428489994258,76.30099639995024,76.87045460008085,t,0.5798874001484364,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,6,1,43,2,76.89400249999017,,76.87250810000114,76.89400249999017,77.8756283998955,77.8756283998955,77.91543420008384,78.78599109989591,t,0.9083908000029624,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,6,2,44,5,78.80476800003089,,78.78689330001362,78.80476800003089,79.8008294000756,79.8008294000756,79.81742529990152,80.28481619991362,t,0.470545900054276,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,6,3,45,0,80.30326909990981,,80.28572040004656,80.30326909990981,81.30113060004078,81.30113060004078,81.3166135000065,81.70145320007578,t,0.394510000012815,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,6,4,46,1,81.7194347998593,,81.70226809987798,81.7194347998593,82.7178609999828,82.7178609999828,82.73410400003195,83.603278900031,t,0.8827265000436455,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,6,5,47,6,83.62779519986361,,83.60510349995457,83.62779519986361,84.61665069987066,84.61665069987066,84.63300989987329,85.0844642999582,t,0.4654498000163585,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,6,6,48,4,85.10375920007937,,85.08559169992805,85.10375920007937,86.09887510002591,86.09887510002591,86.11548879998736,86.56635340000503,t,0.45091950008645654,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,7,0,49,4,86.58212490007281,,86.5672285000328,86.58212490007281,87.58178670005873,87.58178670005873,87.58178670005873,88.0403674999252,t,0.4537879000417888,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,7,1,50,5,88.07451840001158,,88.04597379988991,88.07451840001158,89.05790770007297,89.05790770007297,89.07675380003639,89.40307320002466,t,0.3291466999799013,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,7,2,51,2,89.43353649997152,,89.40534309996292,89.43353649997152,90.41742200008593,90.41742200008593,90.43404720001854,90.93748199986294,t,0.5004982000682503,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,7,3,52,6,90.9681046998594,,90.93974979990162,90.9681046998594,91.95117229991592,91.95117229991592,91.9688901999034,92.33546640002169,t,0.3781727000605315,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,7,4,53,3,92.36699629994109,,92.33774390001781,92.36699629994109,93.35095819993876,93.35095819993876,93.36813369998708,93.80240969988517,t,0.44849330000579357,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,7,5,54,1,93.83234860002995,,93.80497849988751,93.83234860002995,94.81766270007938,94.81766270007938,94.8453919000458,95.13664170005359,t,0.29839190002530813,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,7,6,55,0,95.16906340001151,,95.13897269987501,95.16906340001151,96.14747249986976,96.14747249986976,96.18027810007334,96.49954949994572,t,0.34996959986165166,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,8,0,56,4,96.5225563000422,,96.50106649985537,96.5225563000422,97.51326259993948,97.51326259993948,97.53015189990401,97.81557370000519,t,0.29884770000353456,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,8,1,57,1,97.84054069989361,,97.81701639993116,97.84054069989361,98.83856249996461,98.83856249996461,98.85858240001835,99.1137520999182,t,0.2687619000207633,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,8,2,58,2,99.15779219986871,,99.11698599997908,99.15779219986871,100.13304220000282,100.13304220000282,100.17974109994248,100.49914039997384,t,0.3555918000638485,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,8,3,59,0,100.52675780002028,,100.50111319986172,100.52675780002028,101.51540499995463,101.51540499995463,101.53113680006936,101.86559399985708,t,0.33597399992868304,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,8,4,60,6,101.89281919994392,,101.86766920005903,101.89281919994392,102.88580809999257,102.88580809999257,102.90381909999996,103.17884429986589,t,0.2792879000771791,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,8,5,61,5,103.20416459999979,,103.18081959988922,103.20416459999979,104.18309090007097,104.18309090007097,104.2290900000371,104.50864899996668,t,0.3138405999634415,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,8,6,62,3,104.56694160006009,,104.51211629994214,104.56694160006009,105.5140342998784,105.5140342998784,105.57597459992394,105.93181609991007,t,0.4070228999480605,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,9,0,63,6,105.95870080008171,,105.93372209998779,105.95870080008171,106.94638189999387,106.94638189999387,106.96317459992133,107.44783189985901,t,0.49571990012191236,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,9,1,64,2,107.47505109990016,,107.44976940006018,107.47505109990016,108.46007529995404,108.46007529995404,108.47694829991087,108.7950555998832,t,0.32164750015363097,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,9,2,65,1,108.81185130006634,,108.79588049999438,108.81185130006634,109.81104529998265,109.81104529998265,109.82734269998036,110.17942849989049,t,0.35590129997581244,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,9,3,66,5,110.20451970002614,,110.18121100007556,110.20451970002614,111.19287659996189,111.19287659996189,111.20940729998983,111.51203650003299,t,0.30605789995752275,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,9,4,67,3,111.5373946998734,,111.51386449998245,111.5373946998734,112.52673260006122,112.52673260006122,112.54314980003983,112.79917369992472,t,0.2542157000862062,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,9,5,68,0,112.82166250003502,,112.80147200007923,112.82166250003502,113.8100781000685,113.8100781000685,113.82635389990173,114.27853860007599,t,0.4537396999076009,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,9,6,69,4,114.30448839999735,,114.28028639988042,114.30448839999735,115.29315849998966,115.29315849998966,115.30939719988964,115.728686099872,t,0.42468689987435937,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,10,0,70,2,115.7529086000286,,115.73045379994437,115.7529086000286,116.740549699869,116.740549699869,116.76100110006519,117.21165499999188,t,0.45767520018853247,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,10,1,71,4,117.23934239987284,,117.2137315000873,117.23934239987284,118.22678319993429,118.22678319993429,118.24330860003829,118.8280523000285,t,0.5833521999884397,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,10,2,72,6,118.85691439989023,,118.82998839998618,118.85691439989023,119.84393339999951,119.84393339999951,119.86102989991195,120.3316857998725,t,0.47067970014177263,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,10,3,73,1,120.36487929988652,,120.33454800001346,120.36487929988652,121.3423005999066,121.3423005999066,121.37597759999335,122.22644150000997,t,0.8771182000637054,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,10,4,74,5,122.25263820006512,,122.2284895000048,122.25263820006512,123.24487999989651,123.24487999989651,123.26407100004144,123.66608330002055,t,0.40770129999145865,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,10,5,75,0,123.69875589990988,,123.66897609992884,123.69875589990988,124.67961960006505,124.67961960006505,124.72486809990369,125.20934249996208,t,0.5269206999801099,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,10,6,76,3,125.234328399878,,125.2109397999011,125.234328399878,126.2234006000217,126.2234006000217,126.23976489994675,126.9089502999559,t,0.6671215000096709,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,11,0,77,3,126.92809209995903,,126.91162150003947,126.92809209995903,127.9310655000154,127.9310655000154,127.95150529989041,128.5754503000062,t,0.6414566000457853,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,11,1,78,4,128.59982419991866,,128.5774618999567,128.59982419991866,129.59168419986963,129.59168419986963,129.62093429989181,130.19045710004866,t,0.5835665001068264,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,11,2,79,0,130.22064600000158,,130.1927445998881,130.22064600000158,131.208376100054,131.208376100054,131.22546590003185,131.89878639997914,l,0.6792194999288768,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,11,3,80,5,131.92855919990689,,131.902907300042,131.92855919990689,132.9090330998879,132.9090330998879,132.95555610000156,133.6430062998552,t,0.7190243999939412,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,11,4,81,1,133.6722424000036,,133.64528659987263,133.6722424000036,134.66681040008552,134.66681040008552,134.68518360005692,134.98465509992093,t,0.29885489982552826,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,11,5,82,6,135.0210686000064,,134.98778429999948,135.0210686000064,135.9978253999725,135.9978253999725,136.04230129998177,136.85741940001026,t,0.8506730000954121,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,11,6,83,2,136.8851880999282,,136.85933610005304,136.8851880999282,137.8728632000275,137.8728632000275,137.88965349993668,139.20693279989064,t,1.3192038000561297,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,12,0,84,1,139.2332168999128,,139.20888769999146,139.2332168999128,140.21944859996438,140.21944859996438,140.23615309991874,141.33842110005207,t,1.1166747999377549,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
40,55,62,12,1,85,3,141.35722410003655,,141.33972639986314,141.35722410003655,142.3527903999202,142.3527903999202,142.36876709992066,143.2712012999691,t,0.9117508998606354,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,12,2,86,0,143.29409620002843,,143.27255650004372,143.29409620002843,144.28540250007063,144.28540250007063,144.30248690000735,145.2535804999061,l,0.9658687000628561,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,12,3,87,2,145.2706816000864,,145.2544378999155,145.2706816000864,146.26994789997116,146.26994789997116,146.28676409996115,146.85288710007444,t,0.5801222000736743,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,12,4,88,5,146.87214870005846,,146.85390200000256,146.87214870005846,147.86911390000023,147.86911390000023,147.88535610004328,148.32059810007922,t,0.43368869996629655,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
49,60,89,12,5,89,4,148.34507549996488,,148.322290699929,148.34507549996488,149.33515659999102,149.33515659999102,149.3512144999113,151.25700039998628,t,1.9159282001201063,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,12,6,90,6,151.29615089995787,,151.26010359986685,151.29615089995787,152.26723950007,152.26723950007,152.30032989988104,154.32011079997756,t,2.0442914001177996,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
27,50,21,13,0,91,2,154.34735929989256,,154.3222839999944,154.34735929989256,155.3352115000598,155.3352115000598,155.35153530002572,158.1351650999859,t,2.784694300033152,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
15,35,13,13,1,92,1,158.1708124000579,,158.13818589993753,158.1708124000579,159.15098759997636,159.15098759997636,159.18207519990392,159.60063109989278,t,0.4337133001536131,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
78,80,162,13,2,93,6,159.62368090008385,,159.60213000001386,159.62368090008385,160.615201999899,160.615201999899,160.6317163000349,162.06726759998128,t,1.434743900084868,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
11,30,7,13,3,94,0,162.08973050001077,,162.0688525000587,162.08973050001077,163.0778266999405,163.0778266999405,163.0985945998691,163.78374339989386,l,0.7030614998657256,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
67,75,119,13,4,95,5,163.8100391998887,,163.78559700003825,163.8100391998887,164.80176399997436,164.80176399997436,164.81959749991074,165.38151079998352,t,0.5687603999394923,None,034014,001,2024-11-20_22h43.02.292,delay discounting exp,2024.1.5,None,2024-11-20 22h43.12.496693 +0530,
