reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,3,2,23,6,92.12898129993118,,92.10307689988986,92.12898129993118,93.11344609991647,93.11344609991647,93.13034899998456,93.76537130004726,t,0.6432900000363588,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,3,3,24,0,93.7852582000196,,93.76662419992499,93.7852582000196,94.77960839984007,94.77960839984007,94.7967155999504,97.74738570000045,l,2.9655463001690805,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,3,4,25,1,97.76815679995343,,97.7486012999434,97.76815679995343,98.76406419998966,98.76406419998966,98.78064440004528,100.5525181000121,t,1.7698318001348525,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,3,5,26,5,100.58676359988749,,100.55651869997382,100.58676359988749,101.5649430998601,101.5649430998601,101.61003499990329,102.58132510003634,t,0.992460299981758,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,3,6,27,2,102.61761959991418,,102.58442409988493,102.61761959991418,103.59475749987178,103.59475749987178,103.6282689999789,105.11344169988297,t,1.508820699993521,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,4,0,28,4,105.13833280000836,,105.11518239998259,105.13833280000836,106.12551229982637,106.12551229982637,106.14701119996607,107.06371759995818,t,0.9282029999885708,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,4,1,29,5,107.09158899984322,,107.0656589998398,107.09158899984322,108.07681629993021,108.07681629993021,108.09316849987954,108.72849929984659,t,0.6489544999785721,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,4,2,30,6,108.74717119988054,,108.73003480001353,108.74717119988054,109.74255470000207,109.74255470000207,109.75941239995882,110.54445539996959,t,0.7905103000812232,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,4,3,31,2,110.56345329992473,,110.5456216998864,110.56345329992473,111.55877569993027,111.55877569993027,111.57598159997724,112.77826769999228,t,1.2120209001004696,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,4,4,32,3,112.80376599985175,,112.78005840000696,112.80376599985175,113.791879999917,113.791879999917,113.80837300000712,114.87654089997523,t,1.0825903001241386,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,4,5,33,0,114.89439719985239,,114.87754080002196,114.89439719985239,115.89101459993981,115.89101459993981,115.90779570001177,116.96084179985337,l,1.0660117000807077,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,4,6,34,1,116.98714239988476,,116.9626747998409,116.98714239988476,117.97496180003509,117.97496180003509,117.9913882999681,120.05978160002269,l,2.0792267001233995,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,5,0,35,4,120.08427309989929,,120.06151659996249,120.08427309989929,121.07040739990771,121.07040739990771,121.09143949998543,122.21298979991116,t,1.1321234998758882,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,5,1,36,2,122.2489122999832,,122.21498829987831,122.2489122999832,123.22566569992341,123.22566569992341,123.27109669987112,123.6948895000387,t,0.4648991001304239,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,5,2,37,1,123.73035610001534,,123.69785099988803,123.73035610001534,124.70667720003985,124.70667720003985,124.73967499984428,125.19199620001018,t,0.46775300009176135,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,5,3,38,3,125.22245220001787,,125.19375379988924,125.22245220001787,126.20612609991804,126.20612609991804,126.22277179989032,126.89150469982997,t,0.6781971000600606,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,5,4,39,6,126.91690139984712,,126.89322869991884,126.91690139984712,127.90352719998918,127.90352719998918,127.92424630001187,128.25494699995033,t,0.34477119985967875,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,5,5,40,5,128.296268499922,,128.25795329990797,128.296268499922,129.2743754000403,129.2743754000403,129.31976119987667,132.12440430000424,t,2.837125499965623,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,5,6,41,0,132.15159739996307,,132.1263623998966,132.15159739996307,133.14767470001243,133.14767470001243,133.16626799991354,133.9904328000266,l,0.8267278999555856,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,6,0,42,5,134.0164065998979,,133.9924013998825,134.0164065998979,135.00981519999914,135.00981519999914,135.0276502999477,138.28735059988685,t,3.2642719000577927,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,6,1,43,3,138.30836449982598,,138.28819180000573,138.30836449982598,139.30217759986408,139.30217759986408,139.31939519988373,142.05279119987972,t,2.739605400012806,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,6,2,44,2,142.07003709999844,,142.05363460001536,142.07003709999844,143.0692819999531,143.0692819999531,143.085300500039,144.66924649989232,l,1.586947400122881,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,6,3,45,4,144.6954611998517,,144.67094430001453,144.6954611998517,145.68401279998943,145.68401279998943,145.7007579000201,146.30205349996686,t,0.6150069998111576,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,6,4,46,6,146.31882439996116,,146.30286669987254,146.31882439996116,147.319441099884,147.319441099884,147.319441099884,147.65324450004846,t,0.32854200014844537,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,6,5,47,0,147.67580899992026,,147.65493109985255,147.67580899992026,148.66956499987282,148.66956499987282,148.6862166998908,148.9878787000198,t,0.31436840002425015,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,6,6,48,1,149.01761109987274,,148.99004409997724,149.01761109987274,150.00278380000964,150.00278380000964,150.0188684000168,151.95476559991948,l,1.9461602999363095,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,7,0,49,0,151.9839824999217,,151.95683169993572,151.9839824999217,152.9656904998701,152.9656904998701,152.99889809987508,154.43410279997624,l,1.4589287000708282,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,7,1,50,2,154.4560689998325,,154.43533020000905,154.4560689998325,155.4393829999026,155.4393829999026,155.45771840005182,156.20100799994543,t,0.7507221999112517,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,7,2,51,5,156.22469669999555,,156.20263929991052,156.22469669999555,157.20519339991733,157.20519339991733,157.24953409982845,159.5334105999209,t,2.3160499001387507,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,7,3,52,1,159.5573121998459,,159.53502559987828,159.5573121998459,160.54331169999205,160.54331169999205,160.56129239988513,161.56681999983266,l,1.0131031000055373,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,7,4,53,6,161.59136439999565,,161.56855869991705,161.59136439999565,162.5822161999531,162.5822161999531,162.598452599952,164.08364819991402,t,1.4955549000296742,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,7,5,54,3,164.11534989997745,,164.08568100002594,164.11534989997745,165.0982361000497,165.0982361000497,165.11496010003611,166.00004289997742,t,0.8979253000579774,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,7,6,55,4,166.02657860005274,,166.00199060002342,166.02657860005274,167.01518350001425,167.01518350001425,167.03238119999878,167.56597979995422,t,0.5371483999770135,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,8,0,56,3,167.5958585999906,,167.56797480001114,167.5958585999906,168.58185099996626,168.58185099996626,168.59821760002524,169.30238440004177,t,0.7140170999336988,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,8,1,57,1,169.3375379999634,,169.30517039983533,169.3375379999634,170.31222089985386,170.31222089985386,170.34560799994506,172.39851529989392,t,2.0751555000897497,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,8,2,58,4,172.4255584999919,,172.4005950000137,172.4255584999919,173.41309010004625,173.41309010004625,173.42953719990328,183.94579089991748,t,10.518961299909279,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,8,3,59,0,183.97234490001574,,183.94777660002,183.97234490001574,184.9602590999566,184.9602590999566,184.9768309998326,189.82913949992508,l,4.844481399981305,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,8,4,60,5,189.87270629988052,,189.8322295998223,189.87270629988052,190.84118899982423,190.84118899982423,190.8742426999379,193.31436649989337,t,2.459759599994868,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,8,5,61,6,193.34914059983566,,193.3196229999885,193.34914059983566,194.3304852999281,194.3304852999281,194.37398210004903,197.79106900002807,t,3.443985099904239,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,8,6,62,2,197.81568660004996,,197.79269089992158,197.81568660004996,198.8057344998233,198.8057344998233,198.82213820004836,206.80698719993234,t,7.983818399952725,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,9,0,63,3,206.84013519994915,,206.8089452998247,206.84013519994915,207.82209769985639,207.82209769985639,207.8677113999147,216.7364610999357,t,8.912382900016382,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,9,1,64,0,216.7578348000534,,216.73781219986267,216.7578348000534,217.75062519987114,217.75062519987114,217.76741339988075,218.8855132998433,l,1.1254636999219656,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,9,2,65,6,218.90728070004843,,218.88686869991943,218.90728070004843,219.90078320004977,219.90078320004977,219.9166385999415,224.96948339999653,t,5.0603839000687,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,9,3,66,2,224.99883089982904,,224.97282759984955,224.99883089982904,225.98965190001763,225.98965190001763,226.00799069995992,232.36516049993224,l,6.365611700108275,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,9,4,67,4,232.38361230003648,,232.36599079985172,232.38361230003648,233.38078229990788,233.38078229990788,233.39753609988838,236.81429539993405,t,3.426965899998322,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,9,5,68,5,236.83112680003978,,236.81527459993958,236.83112680003978,237.82929779984988,237.82929779984988,237.84647959982976,241.15087449993007,t,3.3123321998864412,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,9,6,69,1,241.17902170005254,,241.15394199988805,241.17902170005254,242.16257829987444,242.16257829987444,242.17873839987442,243.29771650000475,l,1.1260012001730502,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,10,0,70,4,243.3228108000476,,243.29945069993846,243.3228108000476,244.31361059984192,244.31361059984192,244.3306221999228,246.16490560001694,t,1.8402987997978926,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,10,1,71,1,246.19591629994102,,246.16714000003412,246.19591629994102,247.18194979988039,247.18194979988039,247.2033373999875,249.76157499989495,t,2.5737030000891536,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,10,2,72,2,249.7829771998804,,249.76303129992448,249.7829771998804,250.77728579984978,250.77728579984978,250.79286879999563,251.8790841998998,t,1.085318900179118,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,10,3,73,6,251.90548209985718,,251.88092729984783,251.90548209985718,252.89218600001186,252.89218600001186,252.90855930000544,253.49356530001387,t,0.5897919000126421,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,10,4,74,5,253.51288979989477,,253.49468349991366,253.51288979989477,254.51147169992328,254.51147169992328,254.5405494000297,254.8965391998645,t,0.3786548001226038,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,10,5,75,0,254.92585009988397,,254.89878459996544,254.92585009988397,255.91116359992884,255.91116359992884,255.92759660002775,256.5297958999872,l,0.599841799819842,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,10,6,76,3,256.55897929985076,,256.5319040999748,256.55897929985076,257.5442512000445,257.5442512000445,257.5619304999709,258.32885909988545,t,0.7802414000034332,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,11,0,77,5,258.36066020000726,,258.3312068998348,258.36066020000726,259.34403629996814,259.34403629996814,259.3616080998909,260.18040709989145,t,0.8176082000136375,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,11,1,78,1,260.21109769982286,,260.18289919989184,260.21109769982286,261.1908072999213,261.1908072999213,261.2233813998755,262.824378099991,l,1.6174512000288814,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,11,2,79,0,262.8536628000438,,262.82541990000755,262.8536628000438,263.8411246999167,263.8411246999167,263.85674620000646,264.6739061998669,l,0.8233028000686318,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,11,3,80,6,264.69180399994366,,264.67490840004757,264.69180399994366,265.68888120003976,265.68888120003976,265.7052531000227,266.42576100002043,t,0.7335598999634385,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,11,4,81,4,266.45085889985785,,266.4275177998934,266.45085889985785,267.4392432998866,267.4392432998866,267.4556599999778,267.79207109985873,t,0.33669849997386336,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,11,5,82,2,267.8200216998812,,267.79404199984856,267.8200216998812,268.81085999985225,268.81085999985225,268.8292773999274,269.21112599992193,t,0.3866753000766039,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,11,6,83,3,269.24813500000164,,269.213842399884,269.24813500000164,270.22827249998227,270.22827249998227,270.27270979993045,271.6259520999156,t,1.3882098998874426,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,12,0,84,6,271.658916400047,,271.6287113998551,271.658916400047,272.64055319991894,272.64055319991894,272.6712698000483,273.5900180998724,t,0.9424284999258816,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
11,30,7,12,1,85,0,273.61560090002604,,273.5916867000051,273.61560090002604,274.60410719993524,274.60410719993524,274.62129619996995,275.43959109997377,l,0.8314565001055598,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,12,2,86,5,275.46430550003424,,275.4413429000415,275.46430550003424,276.45422809990123,276.45422809990123,276.47047939989716,278.0030697998591,t,1.5468098998535424,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,12,3,87,4,278.0256004999392,,278.00497210002504,278.0256004999392,279.01259800000116,279.01259800000116,279.0363787000533,279.7046959998552,t,0.6831881999969482,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,12,4,88,2,279.7249171999283,,279.7059384000022,279.7249171999283,280.71912380005233,280.71912380005233,280.7351992998738,281.83746539987624,t,1.115896899951622,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
15,35,13,12,5,89,1,281.8585834999103,,281.83863899996504,281.8585834999103,282.8575261000078,282.8575261000078,282.8753130999394,283.68784989998676,l,0.8275824999436736,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,12,6,90,3,283.71325140004046,,283.6898864998948,283.71325140004046,284.69120739982463,284.69120739982463,284.73484729998745,285.33742480003275,t,0.6419633000623435,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
49,60,89,13,0,91,4,285.36718890001066,,285.3391841999255,285.36718890001066,286.3515587998554,286.3515587998554,286.3678397999611,287.18633139994927,t,0.818857999984175,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
27,50,21,13,1,92,2,287.20887269987725,,287.1879012999125,287.20887269987725,288.20105659984984,288.20105659984984,288.2174730999395,289.2695746999234,t,1.0637177999597043,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
78,80,162,13,2,93,6,289.2936851999257,,289.27118539996445,289.2936851999257,290.2864039998967,290.2864039998967,290.3028585999273,290.8938621999696,t,0.5956976998131722,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
40,55,62,13,3,94,3,290.93650999991223,,290.89888140000403,290.93650999991223,291.89947299985215,291.89947299985215,291.9499478000216,292.6517598000355,t,0.7458730000071228,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
67,75,119,13,4,95,5,292.6753706999589,,292.6531664999202,292.6753706999589,293.6668513000477,293.6668513000477,293.68352609989233,294.35028969985433,t,0.6790732000954449,None,728019,001,2024-11-20_22h36.51.892,delay discounting exp,2024.1.5,None,2024-11-20 22h37.35.259989 +0530,
